No,feedback,aspect,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment,feed_no_emo,_emo,n_emo
71,De plus nous n’achetons pas un cours pour voir du prosélytisme religieux!,2,1,0,1,0,0,0,0,0,0,De plus nous n’achetons pas un cours pour voir du prosélytisme religieux!,[],0
72,Le professeur est très clair dans ses explications,4,0,0,0,0,1,0,0,1,1,Le professeur est très clair dans ses explications,[],0
73,c'etait une chouettes experience et tres utile pour ameliorer mon dialegte,4,0,0,0,0,1,0,0,1,1,c'etait une chouettes experience et tres utile pour ameliorer mon dialegte,[],0
74,EXCELLENT,4,0,0,0,0,1,0,0,1,1,EXCELLENT,[],0
75,"The teacher is very good, has a very good pedagogy and is very clear",4,0,0,0,0,1,0,0,1,1,"The teacher is very good, has a very good pedagogy and is very clear",[],0
76,He also provides additional teaching resources,4,0,0,0,0,1,0,0,1,1,He also provides additional teaching resources,[],0
77,Les explications ainsi que le contenu du cours sont très claire,4,0,0,0,0,1,0,0,1,1,Les explications ainsi que le contenu du cours sont très claire,[],0
78,"je vais presque finir par aimer cette langue ""barbare"" 🙂 Bravo",4,0,0,0,0,1,0,0,0,1,"je vais presque finir par aimer cette langue ""barbare""  Bravo",['🙂'],1
79,"prima voor mij , De cursus fit me wel",4,0,0,0,0,1,0,0,1,1,"prima voor mij , De cursus fit me wel",[],0
80,Bedankt,4,0,0,0,0,1,0,0,0,2,Bedankt,[],0
81,"Parfait pour moi, merci",4,0,0,0,0,1,0,0,0,1,"Parfait pour moi, merci",[],0
82,Très bien,4,0,0,0,0,1,0,0,0,1,Très bien,[],0
83,Cava,4,0,0,0,0,1,0,0,0,2,Cava,[],0
84,"Le module 3 de la section 2 ne peut être ouvert, ça renvoie au chapitre 4 ""Présentation du concept de ML""",2,0,0,1,0,0,0,0,0,1,"Le module 3 de la section 2 ne peut être ouvert, ça renvoie au chapitre 4 ""Présentation du concept de ML""",[],0
85,Quelques approximations et hésitations,2,0,0,1,0,0,0,0,0,0,Quelques approximations et hésitations,[],0
86,"Parce que, mon apprentissage se passe bien",4,0,0,0,0,0,0,0,1,1,"Parce que, mon apprentissage se passe bien",[],0
87,"Bon prof, sympa et agréable à suivre",4,0,0,0,0,1,0,0,1,1,"Bon prof, sympa et agréable à suivre",[],0
88,Cours tres bien et tres interessant,4,0,0,0,0,1,0,0,1,1,Cours tres bien et tres interessant,[],0
89,Fluide sans être trop rapide,4,0,0,0,0,1,0,0,1,1,Fluide sans être trop rapide,[],0
90,Un bon rythme de répétitions pour bien assimiler,4,0,0,0,0,1,0,0,1,1,Un bon rythme de répétitions pour bien assimiler,[],0
91,"belle introduction pour cette langue, cours assez explicite",4,0,0,0,0,1,0,0,1,1,"belle introduction pour cette langue, cours assez explicite",[],0
92,A voir sur le long terme,2,0,1,0,0,0,0,0,0,2,A voir sur le long terme,[],0
93,Je pourrais réévaluer mon avis,2,0,1,0,0,0,0,0,0,1,Je pourrais réévaluer mon avis,[],0
94,"Très bonne pédagogie, le format de cours est intéressant",4,0,0,0,0,1,0,0,1,1,"Très bonne pédagogie, le format de cours est intéressant",[],0
95,Une façon très ludique d'apprendre le néerlandais,4,0,0,0,0,1,0,0,1,1,Une façon très ludique d'apprendre le néerlandais,[],0
96,Alain is een good leraar en ik ben a slecht student 😄,4,0,0,0,0,1,1,0,0,1,Alain is een good leraar en ik ben a slecht student,['😄'],1
97,"Alain est très pédagogue et j'apprends très facilement, merci Alain",4,0,0,0,0,1,0,0,1,1,"Alain est très pédagogue et j'apprends très facilement, merci Alain",[],0
98,"Ce cours est vraiment bien, j'ai beaucoup apprécié le fait qu'Alain nous force à comprendre par nous-même en n'utilisant aucune autre langue que le néerlandais !",4,0,0,0,0,1,0,0,1,1,"Ce cours est vraiment bien, j'ai beaucoup apprécié le fait qu'Alain nous force à comprendre par nous-même en n'utilisant aucune autre langue que le néerlandais !",[],0
99,Cours très intéressant et facile d'accès,4,0,0,0,0,1,0,0,1,1,Cours très intéressant et facile d'accès,[],0
100,Je recommande chaudement et vais continuer avec les cours d'Alain!,4,0,0,0,0,1,0,0,1,1,Je recommande chaudement et vais continuer avec les cours d'Alain!,[],0
101,J’ai beaucoup appris,4,0,0,0,0,1,0,0,0,1,J’ai beaucoup appris,[],0
102,"He's passionate, I highly recommend his course",4,0,0,0,0,1,0,0,1,1,"He's passionate, I highly recommend his course",[],0
103,"Très bien fait, immersion totale qui peut-être parfois est plus compliquée que de donner directement la traduction",4,0,1,0,0,1,0,0,0,1,"Très bien fait, immersion totale qui peut-être parfois est plus compliquée que de donner directement la traduction",[],0
104,"Je déteste le fond Jaune et les personnages ne sont pas représentatifs, de leraar avec un casque sur les oreilles par exemple, visuellement je le vois plus comme un étudiant et pourquoi pas le professeur avec une cravate ou une barbe",1,1,0,0,0,0,0,0,0,0,"Je déteste le fond Jaune et les personnages ne sont pas représentatifs, de leraar avec un casque sur les oreilles par exemple, visuellement je le vois plus comme un étudiant et pourquoi pas le professeur avec une cravate ou une barbe",[],0
105,"j’adore ce cours d’introduction vraiment très bien fait, Alain, de leraar is goed",4,0,0,0,0,1,0,0,1,1,"j’adore ce cours d’introduction vraiment très bien fait, Alain, de leraar is goed",[],0
106,Bravo Alain !,4,0,0,0,0,1,0,0,0,1,Bravo Alain !,[],0
107,"The course and the lecturer are both good, it is just that it would have been better if there were English/French translation as well",0,0,1,0,0,0,0,0,1,1,"The course and the lecturer are both good, it is just that it would have been better if there were English/French translation as well",[],0
108,Heel erg bedankt ! 🙂,4,0,0,0,0,1,0,0,0,2,Heel erg bedankt !,['🙂'],1
109,Facile de compréhension,4,0,0,0,0,1,0,0,1,1,Facile de compréhension,[],0
110,Le professeur est enthousiaste et motivé et le cours est rendu vivant par sa présence et son sens pédagogique,4,0,0,0,0,1,0,0,1,1,Le professeur est enthousiaste et motivé et le cours est rendu vivant par sa présence et son sens pédagogique,[],0
111,Cours volontairement au rythme plus lent parfait pour les débutants,4,0,0,0,0,0,0,0,1,1,Cours volontairement au rythme plus lent parfait pour les débutants,[],0
112,Le professeur de ce cours est un vrai enseignant et a parfaitement conscience des difficultés d'une langue germanique pour des locuteurs étrangers à une telle langue,4,0,0,0,0,0,0,0,1,1,Le professeur de ce cours est un vrai enseignant et a parfaitement conscience des difficultés d'une langue germanique pour des locuteurs étrangers à une telle langue,[],0
113,Tout est bien expliqué dans un très bon rythme,4,0,0,0,0,1,0,0,1,1,Tout est bien expliqué dans un très bon rythme,[],0
114,J’ai bien aimé ce cours,4,0,0,0,0,1,0,0,0,1,J’ai bien aimé ce cours,[],0
115,Het is duidelijker en langzaam gesproken,4,0,0,0,0,0,0,0,1,1,Het is duidelijker en langzaam gesproken,[],0
116,Très sympa !,4,0,0,0,0,1,0,0,0,1,Très sympa !,[],0
117,Le cours est très bien structuré et facile a comprendre,4,0,0,0,0,1,0,0,1,1,Le cours est très bien structuré et facile a comprendre,[],0
118,Vraiment génial,4,0,0,0,0,1,0,1,0,1,Vraiment génial,[],0
119,Ik vind the leelaar is zeer good,4,0,0,0,0,1,0,0,1,1,Ik vind the leelaar is zeer good,[],0
120,Il explique très bien,4,0,0,0,0,1,0,0,0,1,Il explique très bien,[],0
121,Excellent,4,0,0,0,0,1,0,0,1,1,Excellent,[],0
122,Le cours est agréable à suivre et très intéressant,4,0,0,0,0,1,0,0,0,1,Le cours est agréable à suivre et très intéressant,[],0
123,"Je suis ravie de mon apprentissage avec ce cours ! Anne est une enseignante passionnée et pédagogue, qui explique chaque signe avec clarté et bienveillance",4,0,0,0,0,1,0,0,1,1,"Je suis ravie de mon apprentissage avec ce cours ! Anne est une enseignante passionnée et pédagogue, qui explique chaque signe avec clarté et bienveillance",[],0
124,"Les leçons sont bien structurées, progressives et très motivantes",4,0,0,0,0,1,0,0,1,1,"Les leçons sont bien structurées, progressives et très motivantes",[],0
125,"Grâce à ce cours, j'apprends rapidement et avec plaisir",4,0,0,0,0,1,0,0,1,1,"Grâce à ce cours, j'apprends rapidement et avec plaisir",[],0
126,"Et en plus, le rapport qualité/prix est imbattable ! Une ressource précieuse pour toute personne souhaitant découvrir et maîtriser la LSF",4,0,0,0,0,1,0,0,1,1,"Et en plus, le rapport qualité/prix est imbattable ! Une ressource précieuse pour toute personne souhaitant découvrir et maîtriser la LSF",[],0
127,Merci encore ! 🙌👏,4,0,0,0,0,1,0,0,0,2,Merci encore !,"['🙌', '👏']",2
128,La formation semble prometteuse avec une introduction émouvante,4,0,0,0,0,1,0,1,0,1,La formation semble prometteuse avec une introduction émouvante,[],0
129,"Je suis surprise de la qualité du cours et des explications de la formatrice pour un tarif aussi avantageux, les formations en LSF qui sont à peu près complètes étant particulièrement chères habituellement",4,0,0,0,0,1,0,1,1,1,"Je suis surprise de la qualité du cours et des explications de la formatrice pour un tarif aussi avantageux, les formations en LSF qui sont à peu près complètes étant particulièrement chères habituellement",[],0
130,cours tres bien conçu,4,0,0,0,0,1,0,0,1,1,cours tres bien conçu,[],0
131,bien mené,4,0,0,0,0,0,0,0,1,1,bien mené,[],0
132,tres satisfaite du contenu,4,0,0,0,0,1,0,0,1,1,tres satisfaite du contenu,[],0
133,Trés satisfaite de mes cours,4,0,0,0,0,1,0,0,1,1,Trés satisfaite de mes cours,[],0
134,parce que je suis satisfaite de ma formation c'est claire et je sens que j'apprends,4,0,0,0,0,1,0,0,1,1,parce que je suis satisfaite de ma formation c'est claire et je sens que j'apprends,[],0
135,Explications claires de la formatrice,4,0,0,0,0,1,0,0,1,1,Explications claires de la formatrice,[],0
136,"Avant d'apprendre la LSF, c'est bien d'avoir le contexte",4,0,1,0,0,0,0,0,0,1,"Avant d'apprendre la LSF, c'est bien d'avoir le contexte",[],0
137,Hâte de continuer,4,0,1,0,0,0,0,0,1,1,Hâte de continuer,[],0
138,"Clair, précis, exhaustif",4,0,0,0,0,1,0,0,1,1,"Clair, précis, exhaustif",[],0
139,"à voir sur la suite mais pour le moment oui, ça correspond à mes attentes",4,0,1,0,0,1,0,0,0,1,"à voir sur la suite mais pour le moment oui, ça correspond à mes attentes",[],0
140,interressant,4,0,0,0,0,1,0,0,0,1,interressant,[],0
141,"Formation excellente, merci beaucoup !",4,0,0,0,0,1,0,0,0,1,"Formation excellente, merci beaucoup !",[],0
142,tréq bon apprentisage,4,0,0,0,0,1,0,0,0,1,tréq bon apprentisage,[],0
143,J'ai eu une très bonne expérience,4,0,0,0,0,1,0,0,0,1,J'ai eu une très bonne expérience,[],0
144,les explication sont fluides et simples à comprendre merci beaucoup !,4,0,0,0,0,1,0,0,1,1,les explication sont fluides et simples à comprendre merci beaucoup !,[],0
145,formation asser complete juste dommage de devoir payer une formation opur des exercice que l'on peut retrouver sur internet chatgpt ect,4,0,0,0,0,0,1,0,1,0,formation asser complete juste dommage de devoir payer une formation opur des exercice que l'on peut retrouver sur internet chatgpt ect,[],0
146,mais etant mon premier language de programmation je peux vous le recommander,4,0,0,0,0,1,0,0,1,1,mais etant mon premier language de programmation je peux vous le recommander,[],0
147,"Bonne experience avec le cours, j'ai commencé a comprendre le langage C",4,0,0,0,0,1,0,0,1,1,"Bonne experience avec le cours, j'ai commencé a comprendre le langage C",[],0
148,Bien,4,0,0,0,0,1,0,0,0,2,Bien,[],0
149,"Professeur très pédagogue , cours très complet !",4,0,0,0,0,1,0,0,1,1,"Professeur très pédagogue , cours très complet !",[],0
150,"Ayant des notions de programmation sur d'autres langages, je trouve que l'approche est très bien expliquer, de façon simple et compréhensible",4,0,0,0,0,1,0,0,1,1,"Ayant des notions de programmation sur d'autres langages, je trouve que l'approche est très bien expliquer, de façon simple et compréhensible",[],0
151,j'adhère totalement,4,0,0,0,0,1,0,0,0,1,j'adhère totalement,[],0
152,bien,4,0,0,0,0,1,0,0,0,2,bien,[],0
153,parfait,4,0,0,0,0,1,0,0,0,1,parfait,[],0
154,excellent,4,0,0,0,0,1,0,0,0,1,excellent,[],0
155,"Beautiful explanations, clear intonation and good supplementary material",4,0,0,0,0,1,0,0,1,1,"Beautiful explanations, clear intonation and good supplementary material",[],0
156,Clair,4,0,0,0,0,0,0,0,1,1,Clair,[],0
157,Prof très réactif,4,0,0,0,0,1,0,0,1,1,Prof très réactif,[],0
158,Il répond aux question et donne envie d’apprendre,4,0,0,0,0,1,0,0,1,1,Il répond aux question et donne envie d’apprendre,[],0
159,Je suis reconnaissant,4,0,0,0,0,1,0,0,0,1,Je suis reconnaissant,[],0
160,Parfait !,4,0,0,0,0,1,0,0,0,1,Parfait !,[],0
161,C'est le meilleur investis,4,0,0,0,0,0,0,1,0,1,C'est le meilleur investis,[],0
162,Merci beaucoup pour votre assistance en plus du cour !,4,0,0,0,0,1,0,0,0,1,Merci beaucoup pour votre assistance en plus du cour !,[],0
163,Vous etes le meilleur Monsieur !,4,0,0,0,0,1,0,0,1,1,Vous etes le meilleur Monsieur !,[],0
164,Je viens de terminer ce cours et je peux dire qu'il est vraiment complet et efficace! C'est assez long si on prend le temps de faire tous les TP avec les bonus mais ça vaut vraiment le coup et puis Arnaud est dynamique et très pédagogue ce qui rend le cours très plaisant,4,0,0,0,0,1,0,0,1,1,Je viens de terminer ce cours et je peux dire qu'il est vraiment complet et efficace! C'est assez long si on prend le temps de faire tous les TP avec les bonus mais ça vaut vraiment le coup et puis Arnaud est dynamique et très pédagogue ce qui rend le cours très plaisant,[],0
165,Je vais me servir de cette formation pour faire de l'embarqué et je pars en étant serrin car j'ai de très bonnes bases en C maintenant,4,0,0,0,0,1,0,0,1,1,Je vais me servir de cette formation pour faire de l'embarqué et je pars en étant serrin car j'ai de très bonnes bases en C maintenant,[],0
166,Merci Arnaud!,4,0,0,0,0,1,0,0,0,2,Merci Arnaud!,[],0
167,ECXELLENT ECXELLENT ECXELLENT,4,0,0,0,0,1,0,0,0,1,ECXELLENT ECXELLENT ECXELLENT,[],0
168,MULTIPLES cas pratiques et exercices pour utiliser tout seul ce qu’on a appris,4,0,0,0,0,0,0,0,1,1,MULTIPLES cas pratiques et exercices pour utiliser tout seul ce qu’on a appris,[],0
169,"Des pdf travaillé, qui nous donne un visuel sur la théorie",4,0,0,0,0,0,0,0,1,1,"Des pdf travaillé, qui nous donne un visuel sur la théorie",[],0
170,Un dossier pdf de révision regroupant toute la leçon,4,0,0,0,0,0,0,0,1,2,Un dossier pdf de révision regroupant toute la leçon,[],0
171,Avec un enseignant qui répond à toutes les questions sous 48h ? Quoi demander de plus à ce prix,4,0,0,0,0,1,0,0,0,1,Avec un enseignant qui répond à toutes les questions sous 48h ? Quoi demander de plus à ce prix,[],0
172,Ce cours est vraiment génial !,4,0,0,0,0,1,0,0,0,1,Ce cours est vraiment génial !,[],0
173,"Si seulement il incluait du C++ et proposait des projets concrets, cela le rendrait encore plus intéressant",4,0,1,0,0,1,0,0,0,1,"Si seulement il incluait du C++ et proposait des projets concrets, cela le rendrait encore plus intéressant",[],0
174,C'est en toute sincérité que je vous encourage à acheter ce cours !,4,0,0,0,0,1,0,0,1,1,C'est en toute sincérité que je vous encourage à acheter ce cours !,[],0
175,Croyez moi vous trouverez pas mieux,4,0,0,0,0,1,0,0,1,1,Croyez moi vous trouverez pas mieux,[],0
176,Encore une fois foncé sans hésiter !,4,0,0,0,0,1,0,0,1,1,Encore une fois foncé sans hésiter !,[],0
177,Le C c'est la base de tous les langages de programmation donc si vous comprenez bien le C vous pourrez facilement basculer sur les autres,4,0,1,0,0,0,0,0,1,1,Le C c'est la base de tous les langages de programmation donc si vous comprenez bien le C vous pourrez facilement basculer sur les autres,[],0
178,Je me suis moi même surpris de la rapidité d'apprentissage sur les bases des autres langages maintenant,4,0,0,0,0,1,0,0,0,1,Je me suis moi même surpris de la rapidité d'apprentissage sur les bases des autres langages maintenant,[],0
179,"J'ai énormément appris , MERCI infiniment",4,0,0,0,0,1,0,0,0,1,"J'ai énormément appris , MERCI infiniment",[],0
180,"Très content d'avoir pris cette formation, c'est très clair et bien expliqué",4,0,0,0,0,1,0,0,1,1,"Très content d'avoir pris cette formation, c'est très clair et bien expliqué",[],0
181,"J'ai aussi commencé ""Le C par la pratique"" avec les 100 exercices pour s'entrainer au C et c'est vraiment un gros plus",4,0,0,0,0,1,0,0,1,1,"J'ai aussi commencé ""Le C par la pratique"" avec les 100 exercices pour s'entrainer au C et c'est vraiment un gros plus",[],0
182,Contenu très bien détaillé,4,0,0,0,0,1,0,0,0,1,Contenu très bien détaillé,[],0
183,Explications claires et concises,4,0,0,0,0,1,0,0,1,1,Explications claires et concises,[],0
184,"Grâce à Arnaud, j'ai enfin compris la notion de pointeur, et je me suis rendu compte que l'allocation dynamique de mémoire (malloc, free, realloc etc. ) n'était pas si difficile que ça",4,0,0,0,0,1,0,0,1,1,"Grâce à Arnaud, j'ai enfin compris la notion de pointeur, et je me suis rendu compte que l'allocation dynamique de mémoire (malloc, free, realloc etc. ) n'était pas si difficile que ça",[],0
185,"J'ai aussi beaucoup appris sur les types personnalisés, par contre les structures complexes sont encore difficiles à mon avis",4,0,0,0,0,1,0,0,0,1,"J'ai aussi beaucoup appris sur les types personnalisés, par contre les structures complexes sont encore difficiles à mon avis",[],0
186,"Sinon, très bonne formation 😉",4,0,1,0,0,1,0,0,0,1,"Sinon, très bonne formation",['😉'],1
187,C'est le MEILLEUR cour que j'ai suivi ! Merci Arnaud pour ton cour qui m'a permis de comprendre tout ce qu'un développeur en C a besoin !,4,0,0,0,0,1,0,0,1,1,C'est le MEILLEUR cour que j'ai suivi ! Merci Arnaud pour ton cour qui m'a permis de comprendre tout ce qu'un développeur en C a besoin !,[],0
188,Je recommande ce cour à tous les gens qui souhaite apprendre le langage C ou qui souhaite se perfectionner !!,4,0,0,0,0,1,0,0,1,1,Je recommande ce cour à tous les gens qui souhaite apprendre le langage C ou qui souhaite se perfectionner !!,[],0
189,"j'ai eu une expérience très enrichissante en suivant ce cours, je suis très content du formateur, mais aussi de Udemy",4,0,0,0,0,1,0,0,1,1,"j'ai eu une expérience très enrichissante en suivant ce cours, je suis très content du formateur, mais aussi de Udemy",[],0
190,Les cours sont toujours aussi bien même si je reviens souvent dessus en me créant un mémento sur word et en refaisant souvent les exos car mon job me prend beaucoup de temps et j'essaie grâce à ça de ne pas perdre le fil,4,0,0,0,0,1,0,0,1,1,Les cours sont toujours aussi bien même si je reviens souvent dessus en me créant un mémento sur word et en refaisant souvent les exos car mon job me prend beaucoup de temps et j'essaie grâce à ça de ne pas perdre le fil,[],0
191,On reste motivé et positif 😉,4,0,1,0,0,1,0,0,1,1,On reste motivé et positif,['😉'],1
192,"Très bonne formation, bien expliquée, claire, précis",4,0,0,0,0,1,0,0,1,1,"Très bonne formation, bien expliquée, claire, précis",[],0
193,"Le négatif, peut-être un manque de mise en situation à travers un projet",2,0,0,0,0,0,1,0,0,0,"Le négatif, peut-être un manque de mise en situation à travers un projet",[],0
194,"Bref, un grand bravo, les cours sont travaillés et non fait à la va vite",4,0,0,0,0,1,0,0,1,1,"Bref, un grand bravo, les cours sont travaillés et non fait à la va vite",[],0
195,Merci pour l'effort fourni,4,0,0,0,0,1,0,0,0,1,Merci pour l'effort fourni,[],0
196,Les notions abordées dans la formation sont très bien expliquées et illustrées,4,0,0,0,0,1,0,0,1,1,Les notions abordées dans la formation sont très bien expliquées et illustrées,[],0
197,"C'était plaisant de faire la formation, on part bien avec des bonnes bases !",4,0,0,0,0,1,0,0,1,1,"C'était plaisant de faire la formation, on part bien avec des bonnes bases !",[],0
198,"Les vidéos bien faites, la voix est claire, les zooms sont bien réalisé",4,0,0,0,0,1,0,0,0,1,"Les vidéos bien faites, la voix est claire, les zooms sont bien réalisé",[],0
199,"Bonne continuation, j'espére voir plus de formation de votre part 🙂",4,0,1,0,0,1,0,0,1,1,"Bonne continuation, j'espére voir plus de formation de votre part",['🙂'],1
200,"Rien à redire, Cours très détaillé et surtout, toujours à l'écoute et très réactif pour répondre aux questions poséés",4,0,0,0,0,1,0,0,1,1,"Rien à redire, Cours très détaillé et surtout, toujours à l'écoute et très réactif pour répondre aux questions poséés",[],0
201,Merci encore pour la qualité de ta formation,4,0,0,0,0,1,0,0,0,1,Merci encore pour la qualité de ta formation,[],0
202,"Oui bien sur, on est tres chanceux d'etre enseigner par un prof comme vous",4,0,0,0,0,1,0,0,0,1,"Oui bien sur, on est tres chanceux d'etre enseigner par un prof comme vous",[],0
203,Merci,4,0,0,0,0,1,0,0,0,2,Merci,[],0
204,"très complète, très bien détaillé cette formation est génial pour l'apprentissage en tant que novice du langage C",4,0,0,0,0,1,0,0,1,1,"très complète, très bien détaillé cette formation est génial pour l'apprentissage en tant que novice du langage C",[],0
205,Maitrise totalement son sujet!!!!! Un grand Bravo pour ce jolie travail !!!!,4,0,0,0,0,1,0,0,1,1,Maitrise totalement son sujet!!!!! Un grand Bravo pour ce jolie travail !!!!,[],0
206,"PS: une toute petite remarque pas bien méchante, quelque chose à la puissance 0 est toujours égale à 1🙂",2,0,1,0,0,0,0,0,0,2,"PS: une toute petite remarque pas bien méchante, quelque chose à la puissance 0 est toujours égale à 1",['🙂'],1
207,Merci beaucoup pour ce partage de connaissance ! Vous êtes clair et on sens votre enthousiasme dans cette formation ca motive !,4,0,0,0,0,1,0,0,1,1,Merci beaucoup pour ce partage de connaissance ! Vous êtes clair et on sens votre enthousiasme dans cette formation ca motive !,[],0
208,Apprentissage progressif - Bonne pédagogie,4,0,0,0,0,1,0,0,0,1,Apprentissage progressif - Bonne pédagogie,[],0
209,"Très complet, merci Arnaud! 😉",4,0,0,0,0,1,0,0,1,2,"Très complet, merci Arnaud!",['😉'],1
210,"Excellent, je suis très satisfait",4,0,0,0,0,1,0,0,1,1,"Excellent, je suis très satisfait",[],0
211,"Super Formation, très bien expliquer",4,0,0,0,0,1,0,0,1,1,"Super Formation, très bien expliquer",[],0
212,J'ai beaucoup appris 🙂,4,0,0,0,0,1,0,0,1,1,J'ai beaucoup appris,['🙂'],1
213,je commence une formation a l'ecole 42 a québec j'espere avoir une petite longeure d'avance avant ma picine 🙂,4,0,1,0,0,0,0,0,0,1,je commence une formation a l'ecole 42 a québec j'espere avoir une petite longeure d'avance avant ma picine,['🙂'],1
214,Cours très clair et très intéressant…,4,0,0,0,0,1,0,0,1,1,Cours très clair et très intéressant…,[],0
215,Très satisfait,4,0,0,0,0,1,0,0,1,1,Très satisfait,[],0
216,Le cours est très bien expliqué !,4,0,0,0,0,0,0,0,1,1,Le cours est très bien expliqué !,[],0
217,CLair et énergique,4,0,0,0,0,1,0,0,1,1,CLair et énergique,[],0
218,J'apprécie,4,0,0,0,0,0,0,0,1,1,J'apprécie,[],0
219,tout simplement parfait pour moi 🙂,4,0,0,0,0,1,0,0,1,1,tout simplement parfait pour moi,['🙂'],1
220,"Explications très claires, parfait pour acquérir déjà des bases limpides",4,0,0,0,0,1,0,0,1,1,"Explications très claires, parfait pour acquérir déjà des bases limpides",[],0
221,Très bon cours 👍,4,0,0,0,0,1,0,0,0,1,Très bon cours,['👍'],1
222,pour l instant génial,4,0,0,0,0,1,0,0,1,1,pour l instant génial,[],0
223,le formateur est très clair c'est plaisant,4,0,0,0,0,1,0,0,1,1,le formateur est très clair c'est plaisant,[],0
224,"Explications claires et concises, le formateur va à l’essentiel",4,0,0,0,0,1,0,0,1,1,"Explications claires et concises, le formateur va à l’essentiel",[],0
225,Il donne envie de voir la suite,4,0,1,0,0,0,0,0,0,1,Il donne envie de voir la suite,[],0
226,Je trouve beaucoup important cette formation,4,0,0,0,0,0,0,0,1,1,Je trouve beaucoup important cette formation,[],0
227,simple compréhensible,4,0,0,0,0,1,0,0,1,1,simple compréhensible,[],0
228,"Clair, efficace, ludique",4,0,0,0,0,1,0,0,1,1,"Clair, efficace, ludique",[],0
229,Très clair et concis mais les informations restent digestes 🙂,4,0,0,0,0,1,0,0,1,1,Très clair et concis mais les informations restent digestes,['🙂'],1
230,Très clair !,4,0,0,0,0,0,0,0,1,1,Très clair !,[],0
231,Introduction claire et précise,4,0,0,0,0,1,0,0,1,1,Introduction claire et précise,[],0
232,Donne envie de poursuivre la formation,4,0,1,0,0,0,0,0,0,1,Donne envie de poursuivre la formation,[],0
233,Cours très clair et bien structuré,4,0,0,0,0,1,0,0,1,1,Cours très clair et bien structuré,[],0
234,Le cours est très complet en terme d'apprentissage du développement en C,4,0,0,0,0,0,0,0,1,1,Le cours est très complet en terme d'apprentissage du développement en C,[],0
235,"Comme d'autres, je regrette qu'il y ait de si nombreuses fautes de français dans le texte et même quelques erreurs de mathématiques",2,0,0,0,0,0,1,0,0,0,"Comme d'autres, je regrette qu'il y ait de si nombreuses fautes de français dans le texte et même quelques erreurs de mathématiques",[],0
236,Je recommande néanmoins chaudement ce cours !,4,0,0,0,0,1,0,0,1,1,Je recommande néanmoins chaudement ce cours !,[],0
237,Just wonderful !,4,0,0,0,0,1,0,0,1,1,Just wonderful !,[],0
238,Oui il est claire dans ses explications,4,0,0,0,0,1,0,0,0,1,Oui il est claire dans ses explications,[],0
239,Propos tres clairs,4,0,0,0,0,0,0,0,1,1,Propos tres clairs,[],0
240,Merci,4,0,0,0,0,1,0,0,0,2,Merci,[],0
241,Tres bonne introduction au langage C avec de bons exercices pratiques,4,0,0,0,0,0,0,0,1,1,Tres bonne introduction au langage C avec de bons exercices pratiques,[],0
242,"Un petit bemol au niveau de la qualite video, surtout lorsqu'il y a beaucoup de code car on a du mal a voir le code ecrit tout en bas de la video : il faudrait centrer le code en court de saisi au milieu de l'ecran",0,0,0,1,0,0,1,0,0,0,"Un petit bemol au niveau de la qualite video, surtout lorsqu'il y a beaucoup de code car on a du mal a voir le code ecrit tout en bas de la video : il faudrait centrer le code en court de saisi au milieu de l'ecran",[],0
243,Mais sinon top !,4,0,0,0,0,1,0,0,1,1,Mais sinon top !,[],0
244,"Merci beaucoup pour ce cours, il y avait des notions que je n'avais pas bien comprises et maintenant ces notions sont mieux acquises",4,0,0,0,0,1,0,0,1,1,"Merci beaucoup pour ce cours, il y avait des notions que je n'avais pas bien comprises et maintenant ces notions sont mieux acquises",[],0
245,Je recommande vivement ce cours,4,0,0,0,0,1,0,0,1,1,Je recommande vivement ce cours,[],0
246,Cours acheté pour me remettre à niveau en C en vu de projet perso,4,0,0,0,0,0,0,0,1,1,Cours acheté pour me remettre à niveau en C en vu de projet perso,[],0
247,Il correspond complètement à mes attentes,4,0,0,0,0,0,0,0,1,1,Il correspond complètement à mes attentes,[],0
248,"Compréhensible et riche en information sans pour autant être indigeste, chaque sujet est bien expliqué et démontré avec les parties de code que l'on peut reproduire",4,0,0,0,0,0,0,0,1,1,"Compréhensible et riche en information sans pour autant être indigeste, chaque sujet est bien expliqué et démontré avec les parties de code que l'on peut reproduire",[],0
249,cours très bien synthétisé et adapté aux débutants qui veulent faire du codage,4,0,0,0,0,1,0,0,1,1,cours très bien synthétisé et adapté aux débutants qui veulent faire du codage,[],0
250,"c'est un bon cours, le prof explique très bien",4,0,0,0,0,1,0,0,1,1,"c'est un bon cours, le prof explique très bien",[],0
251,"malheureusement le cours ne couvre pas toutes les parties du langage comme les listes chainées, piles",2,0,0,0,0,0,1,0,0,0,"malheureusement le cours ne couvre pas toutes les parties du langage comme les listes chainées, piles",[],0
252,"Explications très claires! Seul bémol, certains exercices de fin de section sont un peu dures car ils font appel à beaucoup de notions vu auparavant",2,0,0,0,0,1,1,0,0,0,"Explications très claires! Seul bémol, certains exercices de fin de section sont un peu dures car ils font appel à beaucoup de notions vu auparavant",[],0
